"","date","PX_LAST"
"939",2007-02-26,141.1933
"940",2007-02-27,141.3989
"941",2007-02-28,141.4553
"942",2007-03-01,141.5506
"943",2007-03-02,141.639
"944",2007-03-05,141.8102
"945",2007-03-06,141.7888
"946",2007-03-07,141.7756
"947",2007-03-08,141.7083
"948",2007-03-09,141.5358
"949",2007-03-12,141.6852
"950",2007-03-13,141.8331
"951",2007-03-14,142.0193
"952",2007-03-15,141.8133
"953",2007-03-16,141.8275
"954",2007-03-19,141.6984
"955",2007-03-20,141.8083
"956",2007-03-21,141.7155
"957",2007-03-22,141.6104
"958",2007-03-23,141.355
"959",2007-03-26,141.4103
"960",2007-03-27,141.2663
"961",2007-03-28,141.2669
"962",2007-03-29,141.1155
"963",2007-03-30,141.0175
"964",2007-04-02,141.0381
"965",2007-04-03,140.8912
"966",2007-04-04,141.0832
"967",2007-04-05,140.9462
"968",2007-04-10,140.8099
"969",2007-04-11,140.7292
"970",2007-04-12,140.5083
"971",2007-04-13,140.1968
"972",2007-04-16,140.425
"973",2007-04-17,140.6053
"974",2007-04-18,140.7828
"975",2007-04-19,140.562
"976",2007-04-20,140.5333
"977",2007-04-23,140.7472
"978",2007-04-24,140.8425
"979",2007-04-25,140.7339
"980",2007-04-26,140.5492
"981",2007-04-27,140.548
"982",2007-04-30,140.9796
"983",2007-05-02,140.5966
"984",2007-05-03,140.5153
"985",2007-05-04,140.7595
"986",2007-05-07,140.6915
"987",2007-05-08,140.8205
"988",2007-05-09,140.7752
"989",2007-05-10,140.7179
"990",2007-05-11,140.8374
"991",2007-05-14,140.491
"992",2007-05-15,140.2662
"993",2007-05-16,140.28
"994",2007-05-17,140.1946
"995",2007-05-18,140.2606
"996",2007-05-21,140.1796
"997",2007-05-22,140.1309
"998",2007-05-23,139.9366
"999",2007-05-24,140.0141
"1000",2007-05-25,139.8606
"1001",2007-05-29,139.8012
"1002",2007-05-30,139.8742
"1003",2007-05-31,139.7159
"1004",2007-06-01,139.4493
"1005",2007-06-04,139.5571
"1006",2007-06-05,139.3546
"1007",2007-06-06,139.6719
"1008",2007-06-07,139.1254
"1009",2007-06-08,138.9298
"1010",2007-06-11,139.0169
"1011",2007-06-12,138.73
"1012",2007-06-13,138.5469
"1013",2007-06-14,138.5688
"1014",2007-06-15,138.5412
"1015",2007-06-18,138.5325
"1016",2007-06-19,138.8244
"1017",2007-06-20,138.6864
"1018",2007-06-21,138.7018
"1019",2007-06-22,138.6713
"1020",2007-06-25,138.9168
"1021",2007-06-26,139.067
"1022",2007-06-27,139.3445
"1023",2007-06-28,139.2321
"1024",2007-06-29,139.0877
"1025",2007-07-02,139.5384
"1026",2007-07-03,139.2373
"1027",2007-07-04,139.0348
"1028",2007-07-05,138.7944
"1029",2007-07-06,138.6072
"1030",2007-07-09,138.7139
"1031",2007-07-10,139.1917
"1032",2007-07-11,139.1886
"1033",2007-07-12,138.9526
"1034",2007-07-13,138.8881
"1035",2007-07-16,139.1727
"1036",2007-07-17,139.0171
"1037",2007-07-18,139.3213
"1038",2007-07-19,139.4066
"1039",2007-07-20,140.0128
"1040",2007-07-23,140.0403
"1041",2007-07-24,140.0954
"1042",2007-07-25,140.2701
"1043",2007-07-26,140.5354
"1044",2007-07-27,140.5248
"1045",2007-07-30,140.6632
"1046",2007-07-31,140.4748
"1047",2007-08-01,140.514
"1048",2007-08-02,140.4401
"1049",2007-08-03,140.7641
"1050",2007-08-06,140.7619
"1051",2007-08-07,140.7123
"1052",2007-08-08,140.2879
"1053",2007-08-09,140.533
"1054",2007-08-10,140.786
"1055",2007-08-13,140.7157
"1056",2007-08-14,140.8551
"1057",2007-08-15,140.9612
"1058",2007-08-16,141.3821
"1059",2007-08-17,141.4507
"1060",2007-08-20,141.5134
"1061",2007-08-21,141.7564
"1062",2007-08-22,141.4072
"1063",2007-08-23,141.5298
"1064",2007-08-24,141.6425
"1065",2007-08-27,141.8113
"1066",2007-08-28,142.008
"1067",2007-08-29,141.9573
"1068",2007-08-30,141.8904
"1069",2007-08-31,141.8438
"1070",2007-09-03,141.6794
"1071",2007-09-04,141.6137
"1072",2007-09-05,142.0309
"1073",2007-09-06,142.1052
"1074",2007-09-07,142.6817
"1075",2007-09-10,143.0305
"1076",2007-09-11,142.895
"1077",2007-09-12,142.7193
"1078",2007-09-13,142.4935
"1079",2007-09-14,142.5179
"1080",2007-09-17,142.6284
"1081",2007-09-18,142.2928
"1082",2007-09-19,142.117
"1083",2007-09-20,141.8811
"1084",2007-09-21,141.8227
"1085",2007-09-24,141.7553
"1086",2007-09-25,142.0261
"1087",2007-09-26,141.6711
"1088",2007-09-27,141.7219
"1089",2007-09-28,142.0652
"1090",2007-10-01,142.1828
"1091",2007-10-02,142.2092
"1092",2007-10-03,142.1373
"1093",2007-10-04,142.4336
"1094",2007-10-05,142.1833
"1095",2007-10-08,142.1944
"1096",2007-10-09,142.4335
"1097",2007-10-10,142.1827
"1098",2007-10-11,142.0389
"1099",2007-10-12,141.7969
"1100",2007-10-15,141.7682
"1101",2007-10-16,141.8029
"1102",2007-10-17,142.0467
"1103",2007-10-18,142.4435
"1104",2007-10-19,143.0063
"1105",2007-10-22,143.2998
"1106",2007-10-23,143.2651
"1107",2007-10-24,143.6077
"1108",2007-10-25,143.5076
"1109",2007-10-26,143.3416
"1110",2007-10-29,143.4542
"1111",2007-10-30,143.3834
"1112",2007-10-31,142.983
"1113",2007-11-01,143.2006
"1114",2007-11-02,143.3903
"1115",2007-11-05,143.42
"1116",2007-11-06,143.3542
"1117",2007-11-07,143.605
"1118",2007-11-08,143.7299
"1119",2007-11-09,144.0251
"1120",2007-11-12,144.002
"1121",2007-11-13,143.8958
"1122",2007-11-14,143.763
"1123",2007-11-15,143.8934
"1124",2007-11-16,143.9743
"1125",2007-11-19,144.3603
"1126",2007-11-20,144.0445
"1127",2007-11-21,144.3088
"1128",2007-11-22,144.345
"1129",2007-11-23,144.2076
"1130",2007-11-26,144.2848
"1131",2007-11-27,144.1625
"1132",2007-11-28,143.7426
"1133",2007-11-29,144.0784
"1134",2007-11-30,143.7659
"1135",2007-12-03,144.1502
"1136",2007-12-04,144.424
"1137",2007-12-05,144.371
"1138",2007-12-06,144.2745
"1139",2007-12-07,143.5945
"1140",2007-12-10,143.2783
"1141",2007-12-11,143.4653
"1142",2007-12-12,143.0415
"1143",2007-12-13,143.152
"1144",2007-12-14,142.9748
"1145",2007-12-17,143.1262
"1146",2007-12-18,143.2665
"1147",2007-12-19,143.2635
"1148",2007-12-20,143.5365
"1149",2007-12-21,143.179
"1150",2007-12-27,143.091
"1151",2007-12-28,143.391
"1152",2007-12-31,143.4703
"1153",2008-01-02,144.351
"1154",2008-01-03,144.524
"1155",2008-01-04,144.8998
"1156",2008-01-07,144.9608
"1157",2008-01-08,144.6708
"1158",2008-01-09,145.0726
"1159",2008-01-10,144.9752
"1160",2008-01-11,145.1117
"1161",2008-01-14,145.4881
"1162",2008-01-15,145.7697
"1163",2008-01-16,146.1972
"1164",2008-01-17,146.2913
"1165",2008-01-18,146.4537
"1166",2008-01-21,146.8291
"1167",2008-01-22,146.3229
"1168",2008-01-23,147.0049
"1169",2008-01-24,146.1467
"1170",2008-01-25,146.281
"1171",2008-01-28,146.4455
"1172",2008-01-29,146.2205
"1173",2008-01-30,146.1197
"1174",2008-01-31,146.7617
"1175",2008-02-01,146.8705
"1176",2008-02-04,146.7609
"1177",2008-02-05,147.4393
"1178",2008-02-06,147.1422
"1179",2008-02-07,147.5883
"1180",2008-02-08,147.5956
"1181",2008-02-11,147.6806
"1182",2008-02-12,147.068
"1183",2008-02-13,147.1084
"1184",2008-02-14,146.8518
"1185",2008-02-15,147.1201
"1186",2008-02-18,146.7074
"1187",2008-02-19,147.0105
"1188",2008-02-20,146.7673
"1189",2008-02-21,146.7084
"1190",2008-02-22,146.8967
"1191",2008-02-25,146.6878
"1192",2008-02-26,146.6102
"1193",2008-02-27,146.5243
"1194",2008-02-28,147.1472
"1195",2008-02-29,147.7536
"1196",2008-03-03,147.7997
"1197",2008-03-04,147.8802
"1198",2008-03-05,147.4186
"1199",2008-03-06,147.394
"1200",2008-03-07,147.3427
"1201",2008-03-10,147.813
"1202",2008-03-11,147.4829
"1203",2008-03-12,147.5555
"1204",2008-03-13,147.4959
"1205",2008-03-14,147.4398
"1206",2008-03-17,147.8027
"1207",2008-03-18,147.308
"1208",2008-03-19,147.373
"1209",2008-03-20,147.4452
"1210",2008-03-25,146.7354
"1211",2008-03-26,146.6526
"1212",2008-03-27,146.5798
"1213",2008-03-28,146.6015
"1214",2008-03-31,146.8971
"1215",2008-04-01,146.5604
"1216",2008-04-02,146.3755
"1217",2008-04-03,146.5259
"1218",2008-04-04,146.7268
"1219",2008-04-07,146.5117
"1220",2008-04-08,146.4859
"1221",2008-04-09,146.4735
"1222",2008-04-10,146.651
"1223",2008-04-11,147.0445
"1224",2008-04-14,147.0336
"1225",2008-04-15,146.6061
"1226",2008-04-16,146.0206
"1227",2008-04-17,145.6458
"1228",2008-04-18,145.2066
"1229",2008-04-21,145.5525
"1230",2008-04-22,145.271
"1231",2008-04-23,145.3243
"1232",2008-04-24,145.0894
"1233",2008-04-25,145.1591
"1234",2008-04-28,145.2294
"1235",2008-04-29,145.7024
"1236",2008-04-30,145.8499
"1237",2008-05-02,145.4484
"1238",2008-05-05,145.6853
"1239",2008-05-06,146.0083
"1240",2008-05-07,145.9598
"1241",2008-05-08,146.5035
"1242",2008-05-09,146.8629
"1243",2008-05-12,146.7148
"1244",2008-05-13,146.2882
"1245",2008-05-14,145.8628
"1246",2008-05-15,145.4614
"1247",2008-05-16,145.8141
"1248",2008-05-19,145.629
"1249",2008-05-20,145.7807
"1250",2008-05-21,145.3658
"1251",2008-05-22,145.0487
"1252",2008-05-23,145.1481
"1253",2008-05-26,145.0331
"1254",2008-05-27,144.8772
"1255",2008-05-28,144.6457
"1256",2008-05-29,144.1422
"1257",2008-05-30,144.3497
"1258",2008-06-02,144.7167
"1259",2008-06-03,144.1793
"1260",2008-06-04,144.4959
"1261",2008-06-05,143.7727
"1262",2008-06-06,143.8284
"1263",2008-06-09,143.0734
"1264",2008-06-10,142.941
"1265",2008-06-11,143.0822
"1266",2008-06-12,142.7901
"1267",2008-06-13,142.345
"1268",2008-06-16,142.4054
"1269",2008-06-17,142.7374
"1270",2008-06-18,142.8511
"1271",2008-06-19,142.5096
"1272",2008-06-20,142.8426
"1273",2008-06-23,142.9274
"1274",2008-06-24,142.9565
"1275",2008-06-25,142.8383
"1276",2008-06-26,143.3345
"1277",2008-06-27,143.3874
"1278",2008-06-30,142.8509
"1279",2008-07-01,142.7188
"1280",2008-07-02,142.4453
"1281",2008-07-03,143.0364
"1282",2008-07-04,143.4727
"1283",2008-07-07,143.8939
"1284",2008-07-08,143.9457
"1285",2008-07-09,143.989
"1286",2008-07-10,144.0301
"1287",2008-07-11,143.9735
"1288",2008-07-14,144.2625
"1289",2008-07-15,144.3712
"1290",2008-07-16,144.2555
"1291",2008-07-17,144.0479
"1292",2008-07-18,143.4158
"1293",2008-07-21,142.9694
"1294",2008-07-22,143.0213
"1295",2008-07-23,142.9579
"1296",2008-07-24,143.6477
"1297",2008-07-25,143.5664
"1298",2008-07-28,144.0135
"1299",2008-07-29,144.2872
"1300",2008-07-30,144.638
"1301",2008-07-31,144.9908
"1302",2008-08-01,145.0005
"1303",2008-08-04,145.185
"1304",2008-08-05,145.2883
"1305",2008-08-06,145.3959
"1306",2008-08-07,145.9807
"1307",2008-08-08,146.2112
"1308",2008-08-11,146.1122
"1309",2008-08-12,146.3495
"1310",2008-08-13,146.6254
"1311",2008-08-14,146.6435
"1312",2008-08-15,146.8117
"1313",2008-08-18,147.0668
"1314",2008-08-19,147.0387
"1315",2008-08-20,146.9926
"1316",2008-08-21,146.7273
"1317",2008-08-22,146.3272
"1318",2008-08-25,146.8674
"1319",2008-08-26,147.0144
"1320",2008-08-27,146.5907
"1321",2008-08-28,146.5711
"1322",2008-08-29,146.775
"1323",2008-09-01,147.1893
"1324",2008-09-02,147.0131
"1325",2008-09-03,147.1343
"1326",2008-09-04,147.3884
"1327",2008-09-05,147.8443
"1328",2008-09-08,147.4544
"1329",2008-09-09,147.721
"1330",2008-09-10,147.5959
"1331",2008-09-11,147.3564
"1332",2008-09-12,146.9026
"1333",2008-09-15,146.9634
"1334",2008-09-16,147.3924
"1335",2008-09-17,146.7337
"1336",2008-09-18,146.4311
"1337",2008-09-19,145.8484
"1338",2008-09-22,145.6722
"1339",2008-09-23,145.7343
"1340",2008-09-24,146.2655
"1341",2008-09-25,146.1715
"1342",2008-09-26,146.6704
"1343",2008-09-29,147.758
"1344",2008-09-30,147.6313
"1345",2008-10-01,147.7908
"1346",2008-10-02,148.557
"1347",2008-10-03,148.7749
"1348",2008-10-06,149.8174
"1349",2008-10-07,149.8708
"1350",2008-10-08,149.9622
"1351",2008-10-09,149.0393
"1352",2008-10-10,148.4039
"1353",2008-10-13,148.1028
"1354",2008-10-14,147.8354
"1355",2008-10-15,147.7591
"1356",2008-10-16,148.25
"1357",2008-10-17,148.4504
"1358",2008-10-20,148.7202
"1359",2008-10-21,148.971
"1360",2008-10-22,149.5274
"1361",2008-10-23,149.536
"1362",2008-10-24,149.594
"1363",2008-10-27,149.5261
"1364",2008-10-28,149.6651
"1365",2008-10-29,149.5391
"1366",2008-10-30,149.7643
"1367",2008-10-31,149.0947
"1368",2008-11-03,149.1948
"1369",2008-11-04,149.1893
"1370",2008-11-05,149.4465
"1371",2008-11-06,149.8917
"1372",2008-11-07,150.3285
"1373",2008-11-10,150.6617
"1374",2008-11-11,150.7873
"1375",2008-11-12,151.0514
"1376",2008-11-13,150.7265
"1377",2008-11-14,150.8741
"1378",2008-11-17,150.9059
"1379",2008-11-18,150.6955
"1380",2008-11-19,151.0131
"1381",2008-11-20,151.8665
"1382",2008-11-21,152.0345
"1383",2008-11-24,151.699
"1384",2008-11-25,152.0911
"1385",2008-11-26,152.7318
"1386",2008-11-27,152.6645
"1387",2008-11-28,152.5651
"1388",2008-12-01,153.3381
"1389",2008-12-02,153.9385
"1390",2008-12-03,154.7052
"1391",2008-12-04,153.9074
"1392",2008-12-05,154.2191
"1393",2008-12-08,153.0581
"1394",2008-12-09,152.4923
"1395",2008-12-10,152.7551
"1396",2008-12-11,152.8149
"1397",2008-12-12,152.2612
"1398",2008-12-15,152.6544
"1399",2008-12-16,152.8863
"1400",2008-12-17,154.0689
"1401",2008-12-18,153.9903
"1402",2008-12-19,153.7101
"1403",2008-12-22,154.3701
"1404",2008-12-23,154.0849
"1405",2008-12-29,154.5086
"1406",2008-12-30,154.2548
"1407",2008-12-31,154.2513
"1408",2009-01-02,154.6732
"1409",2009-01-05,154.3594
"1410",2009-01-06,153.7805
"1411",2009-01-07,153.9575
"1412",2009-01-08,154.6319
"1413",2009-01-09,155.2607
"1414",2009-01-12,155.4484
"1415",2009-01-13,155.577
"1416",2009-01-14,155.599
"1417",2009-01-15,155.5374
"1418",2009-01-16,155.5183
"1419",2009-01-19,155.3584
"1420",2009-01-20,155.406
"1421",2009-01-21,155.5777
"1422",2009-01-22,155.2523
"1423",2009-01-23,154.7078
"1424",2009-01-26,153.9563
"1425",2009-01-27,154.1443
"1426",2009-01-28,154.6662
"1427",2009-01-29,154.7861
"1428",2009-01-30,154.6846
"1429",2009-02-02,154.7591
"1430",2009-02-03,154.6251
"1431",2009-02-04,154.6757
"1432",2009-02-05,154.6585
"1433",2009-02-06,154.6512
"1434",2009-02-09,154.5462
"1435",2009-02-10,154.7831
"1436",2009-02-11,155.3596
"1437",2009-02-12,155.7853
"1438",2009-02-13,155.497
"1439",2009-02-16,155.7189
"1440",2009-02-17,156.0474
"1441",2009-02-18,155.7468
"1442",2009-02-19,155.1525
"1443",2009-02-20,155.5342
"1444",2009-02-23,155.4045
"1445",2009-02-24,155.7051
"1446",2009-02-25,155.9776
"1447",2009-02-26,155.2267
"1448",2009-02-27,155.4484
"1449",2009-03-02,155.7879
"1450",2009-03-03,155.8413
"1451",2009-03-04,155.5878
"1452",2009-03-05,155.9688
"1453",2009-03-06,156.4034
"1454",2009-03-09,156.1341
"1455",2009-03-10,155.8782
"1456",2009-03-11,155.4333
"1457",2009-03-12,155.8301
"1458",2009-03-13,155.6581
"1459",2009-03-16,155.5
"1460",2009-03-17,155.2388
"1461",2009-03-18,155.1642
"1462",2009-03-19,155.8165
"1463",2009-03-20,156.0519
"1464",2009-03-23,155.7394
"1465",2009-03-24,155.3195
"1466",2009-03-25,155.4101
"1467",2009-03-26,155.4825
"1468",2009-03-27,155.9335
"1469",2009-03-30,156.4402
"1470",2009-03-31,156.5069
"1471",2009-04-01,156.5088
"1472",2009-04-02,155.6433
"1473",2009-04-03,155.2123
"1474",2009-04-06,155.0577
"1475",2009-04-07,155.328
"1476",2009-04-08,155.5085
"1477",2009-04-09,155.3827
"1478",2009-04-14,155.8279
"1479",2009-04-15,156.3468
"1480",2009-04-16,156.326
"1481",2009-04-17,155.9269
"1482",2009-04-20,156.5251
"1483",2009-04-21,156.4927
"1484",2009-04-22,156.2809
"1485",2009-04-23,156.3822
"1486",2009-04-24,156.6152
"1487",2009-04-27,156.7883
"1488",2009-04-28,157.0338
"1489",2009-04-29,157.3091
"1490",2009-04-30,157.0409
"1491",2009-05-04,156.8271
"1492",2009-05-05,157.133
"1493",2009-05-06,157.1982
"1494",2009-05-07,156.7456
"1495",2009-05-08,156.698
"1496",2009-05-11,157.2103
"1497",2009-05-12,157.3425
"1498",2009-05-13,157.6196
"1499",2009-05-14,157.823
"1500",2009-05-15,157.6014
"1501",2009-05-18,158.0714
"1502",2009-05-19,157.597
"1503",2009-05-20,157.4252
"1504",2009-05-21,157.7769
"1505",2009-05-22,157.3534
"1506",2009-05-25,157.0003
"1507",2009-05-26,157.0366
"1508",2009-05-27,156.9625
"1509",2009-05-28,156.7741
"1510",2009-05-29,157.0331
"1511",2009-06-01,156.8877
"1512",2009-06-02,156.9598
"1513",2009-06-03,157.2876
"1514",2009-06-04,156.655
"1515",2009-06-05,155.8199
"1516",2009-06-08,156.0269
"1517",2009-06-09,156.253
"1518",2009-06-10,156.2326
"1519",2009-06-11,155.9535
"1520",2009-06-12,156.2132
"1521",2009-06-15,156.8025
"1522",2009-06-16,156.7595
"1523",2009-06-17,156.9928
"1524",2009-06-18,156.7993
"1525",2009-06-19,157.0762
"1526",2009-06-22,157.2688
"1527",2009-06-23,157.2029
"1528",2009-06-24,157.4221
"1529",2009-06-25,157.6579
"1530",2009-06-26,157.778
"1531",2009-06-29,157.826
"1532",2009-06-30,157.9039
"1533",2009-07-01,157.9558
"1534",2009-07-02,158.51
"1535",2009-07-03,158.5086
"1536",2009-07-06,158.7595
"1537",2009-07-07,158.7557
"1538",2009-07-08,158.9162
"1539",2009-07-09,158.8356
"1540",2009-07-10,159.0047
"1541",2009-07-13,159.0099
"1542",2009-07-14,158.8615
"1543",2009-07-15,158.6377
"1544",2009-07-16,158.8508
"1545",2009-07-17,158.7919
"1546",2009-07-20,158.8184
"1547",2009-07-21,159.1598
"1548",2009-07-22,159.1887
"1549",2009-07-23,158.898
"1550",2009-07-24,158.8572
"1551",2009-07-27,158.8284
"1552",2009-07-28,159.221
"1553",2009-07-29,159.3673
"1554",2009-07-30,159.4853
"1555",2009-07-31,160.1392
"1556",2009-08-03,159.8133
"1557",2009-08-04,159.6825
"1558",2009-08-05,159.7811
"1559",2009-08-06,159.7624
"1560",2009-08-07,159.1025
"1561",2009-08-10,159.388
"1562",2009-08-11,159.6653
"1563",2009-08-12,159.8102
"1564",2009-08-13,160.0552
"1565",2009-08-14,160.6219
"1566",2009-08-17,160.732
"1567",2009-08-18,160.729
"1568",2009-08-19,160.9483
"1569",2009-08-20,160.941
"1570",2009-08-21,160.6009
"1571",2009-08-24,160.6966
"1572",2009-08-25,160.9884
"1573",2009-08-26,161.2273
"1574",2009-08-27,161.2178
"1575",2009-08-28,161.1785
"1576",2009-08-31,161.2834
"1577",2009-09-01,161.4282
"1578",2009-09-02,161.5757
"1579",2009-09-03,161.5827
"1580",2009-09-04,161.6572
"1581",2009-09-07,161.8322
"1582",2009-09-08,161.7266
"1583",2009-09-09,161.367
"1584",2009-09-10,161.6438
"1585",2009-09-11,162.0511
"1586",2009-09-14,161.9042
"1587",2009-09-15,161.7585
"1588",2009-09-16,161.6459
"1589",2009-09-17,161.5007
"1590",2009-09-18,161.4814
"1591",2009-09-21,161.5636
"1592",2009-09-22,161.5766
"1593",2009-09-23,161.7768
"1594",2009-09-24,162.1374
"1595",2009-09-25,162.2079
"1596",2009-09-28,162.4067
"1597",2009-09-29,162.4145
"1598",2009-09-30,162.4813
"1599",2009-10-01,162.7164
"1600",2009-10-02,162.8206
"1601",2009-10-05,162.8762
"1602",2009-10-06,162.7486
"1603",2009-10-07,162.9091
"1604",2009-10-08,162.9108
"1605",2009-10-09,162.4498
"1606",2009-10-12,162.6562
"1607",2009-10-13,162.9158
"1608",2009-10-14,162.592
"1609",2009-10-15,162.2508
"1610",2009-10-16,162.1992
"1611",2009-10-19,162.1505
"1612",2009-10-20,162.4758
"1613",2009-10-21,162.1265
"1614",2009-10-22,162.1854
"1615",2009-10-23,161.9909
"1616",2009-10-26,162.1023
"1617",2009-10-27,162.5222
"1618",2009-10-28,162.6066
"1619",2009-10-29,162.3007
"1620",2009-10-30,162.7411
"1621",2009-11-02,162.74
"1622",2009-11-03,162.7063
"1623",2009-11-04,162.4063
"1624",2009-11-05,162.3644
"1625",2009-11-06,162.4454
"1626",2009-11-09,162.7548
"1627",2009-11-10,163.0403
"1628",2009-11-11,163.035
"1629",2009-11-12,163.0343
"1630",2009-11-13,162.9615
"1631",2009-11-16,163.2474
"1632",2009-11-17,163.4693
"1633",2009-11-18,163.4707
"1634",2009-11-19,163.6053
"1635",2009-11-20,163.4539
"1636",2009-11-23,163.3968
"1637",2009-11-24,163.5952
"1638",2009-11-25,163.4535
"1639",2009-11-26,163.9181
"1640",2009-11-27,163.7932
"1641",2009-11-30,163.9157
"1642",2009-12-01,164.1661
"1643",2009-12-02,164.0883
"1644",2009-12-03,163.9408
"1645",2009-12-04,163.5594
"1646",2009-12-07,163.8598
"1647",2009-12-08,164.2001
"1648",2009-12-09,164.2224
"1649",2009-12-10,163.969
"1650",2009-12-11,163.8519
"1651",2009-12-14,164.141
"1652",2009-12-15,163.8999
"1653",2009-12-16,164.1276
"1654",2009-12-17,164.5128
"1655",2009-12-18,164.5745
"1656",2009-12-21,164.4104
"1657",2009-12-22,164.149
"1658",2009-12-23,163.9441
"1659",2009-12-28,163.7969
"1660",2009-12-29,163.6179
"1661",2009-12-30,163.4808
"1662",2009-12-31,163.543
"1663",2010-01-04,163.5973
"1664",2010-01-05,163.8407
"1665",2010-01-06,163.8286
"1666",2010-01-07,164.0395
"1667",2010-01-08,164.1131
"1668",2010-01-11,164.3401
"1669",2010-01-12,164.5037
"1670",2010-01-13,164.5862
"1671",2010-01-14,164.5824
"1672",2010-01-15,164.8258
"1673",2010-01-18,164.9454
"1674",2010-01-19,164.805
"1675",2010-01-20,165.0287
"1676",2010-01-21,165.0585
"1677",2010-01-22,165.0978
"1678",2010-01-25,165.1979
"1679",2010-01-26,165.2612
"1680",2010-01-27,165.1813
"1681",2010-01-28,165.1575
"1682",2010-01-29,165.1515
"1683",2010-02-01,165.2827
"1684",2010-02-02,165.3362
"1685",2010-02-03,165.1917
"1686",2010-02-04,165.4854
"1687",2010-02-05,165.7655
"1688",2010-02-08,165.5347
"1689",2010-02-09,165.6177
"1690",2010-02-10,165.4963
"1691",2010-02-11,165.4666
"1692",2010-02-12,165.7022
"1693",2010-02-15,165.6939
"1694",2010-02-16,165.696
"1695",2010-02-17,165.8242
"1696",2010-02-18,165.7226
"1697",2010-02-19,165.5196
"1698",2010-02-22,165.6927
"1699",2010-02-23,166.1738
"1700",2010-02-24,166.38
"1701",2010-02-25,166.4993
"1702",2010-02-26,166.5696
"1703",2010-03-01,166.5786
"1704",2010-03-02,166.5462
"1705",2010-03-03,166.4403
"1706",2010-03-04,166.5359
"1707",2010-03-05,166.4932
"1708",2010-03-08,166.5699
"1709",2010-03-09,166.8367
"1710",2010-03-10,166.6813
"1711",2010-03-11,166.5886
"1712",2010-03-12,166.5783
"1713",2010-03-15,166.7648
"1714",2010-03-16,166.9173
"1715",2010-03-17,167.1611
"1716",2010-03-18,167.108
"1717",2010-03-19,167.1048
"1718",2010-03-22,167.3839
"1719",2010-03-23,167.485
"1720",2010-03-24,167.4255
"1721",2010-03-25,167.2522
"1722",2010-03-26,167.1506
"1723",2010-03-29,167.2853
"1724",2010-03-30,167.3638
"1725",2010-03-31,167.5449
"1726",2010-04-01,167.6037
"1727",2010-04-06,167.3154
"1728",2010-04-07,167.484
"1729",2010-04-08,167.6637
"1730",2010-04-09,167.3665
"1731",2010-04-12,167.3806
"1732",2010-04-13,167.6158
"1733",2010-04-14,167.7125
"1734",2010-04-15,167.7195
"1735",2010-04-16,168.0124
"1736",2010-04-19,168.1117
"1737",2010-04-20,167.9231
"1738",2010-04-21,168.055
"1739",2010-04-22,168.064
"1740",2010-04-23,167.9651
"1741",2010-04-26,167.9636
"1742",2010-04-27,168.1082
"1743",2010-04-28,168.0199
"1744",2010-04-29,168.0204
"1745",2010-04-30,168.1872
"1746",2010-05-03,168.022
"1747",2010-05-04,168.3388
"1748",2010-05-05,168.7299
"1749",2010-05-06,168.7896
"1750",2010-05-07,168.4197
"1751",2010-05-10,168.3587
"1752",2010-05-11,168.2711
"1753",2010-05-12,168.4436
"1754",2010-05-13,168.6018
"1755",2010-05-14,168.7776
"1756",2010-05-17,168.8538
"1757",2010-05-18,169.1335
"1758",2010-05-19,169.2587
"1759",2010-05-20,169.5567
"1760",2010-05-21,169.5948
"1761",2010-05-24,169.5827
"1762",2010-05-25,169.9098
"1763",2010-05-26,169.7804
"1764",2010-05-27,169.5552
"1765",2010-05-28,169.5582
"1766",2010-05-31,169.6807
"1767",2010-06-01,169.6312
"1768",2010-06-02,169.6272
"1769",2010-06-03,169.4253
"1770",2010-06-04,169.5321
"1771",2010-06-07,169.5795
"1772",2010-06-08,169.8353
"1773",2010-06-09,169.7013
"1774",2010-06-10,169.5364
"1775",2010-06-11,169.9137
"1776",2010-06-14,169.716
"1777",2010-06-15,169.5959
"1778",2010-06-16,169.5867
"1779",2010-06-17,169.5261
"1780",2010-06-18,169.2493
"1781",2010-06-21,169.1931
"1782",2010-06-22,169.5628
"1783",2010-06-23,169.6724
"1784",2010-06-24,169.9273
"1785",2010-06-25,169.7289
"1786",2010-06-28,169.7323
"1787",2010-06-29,169.9285
"1788",2010-06-30,169.8335
"1789",2010-07-01,169.7987
"1790",2010-07-02,169.7097
"1791",2010-07-05,170.0048
"1792",2010-07-06,169.8177
"1793",2010-07-07,169.8623
"1794",2010-07-08,169.8461
"1795",2010-07-09,170.0075
"1796",2010-07-12,170.4954
"1797",2010-07-13,170.2722
"1798",2010-07-14,170.0624
"1799",2010-07-15,170.066
"1800",2010-07-16,170.2205
"1801",2010-07-19,170.0573
"1802",2010-07-20,170.2212
"1803",2010-07-21,170.3007
"1804",2010-07-22,170.2729
"1805",2010-07-23,170.0176
"1806",2010-07-26,169.6948
"1807",2010-07-27,169.731
"1808",2010-07-28,169.8299
"1809",2010-07-29,169.9701
"1810",2010-07-30,170.2483
"1811",2010-08-02,170.2221
"1812",2010-08-03,170.6159
"1813",2010-08-04,170.7862
"1814",2010-08-05,170.88
"1815",2010-08-06,171.1199
"1816",2010-08-09,171.2181
"1817",2010-08-10,171.2199
"1818",2010-08-11,171.9339
"1819",2010-08-12,172.0824
"1820",2010-08-13,172.2995
"1821",2010-08-16,172.6815
"1822",2010-08-17,172.509
